App Downloads per month,Bid Count,Business Model,Buy it Now,Current Price,Ends At,Established at,Industry,Name,Page Views Per Month,Profit Per Month,Revenue Per Month,Sale Method,Starts At,Status,Summary,Title,Type,URL,Uniques Per Month,Verified Revenue,Verified Traffic,Website
,0,,,1,11-09-2019,01-01-0001,,nguyenthehuy.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188362-nguyenthehuy-com,,false,false,http://nguyenthehuy.com/
,0,,,1,11-09-2019,01-01-0001,,lilyflower.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188374-lilyflower-com,,false,false,http://lilyflower.com/
,0,,,1,11-09-2019,01-01-0001,,pants.info,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188379-pants-info,,false,false,http://pants.info/
,0,,,1,11-09-2019,10-26-2015,,playing.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188367-playing-io,,false,false,http://playing.io/
,0,,,1,11-09-2019,01-01-0001,,goch.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188386-goch-com,,false,false,http://goch.com/
,0,,,1,11-09-2019,02-12-2017,,commission.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188361-commission-io,,false,false,http://commission.io/
,0,,,1,11-09-2019,01-01-0001,,colourtherapy.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188378-colourtherapy-com,,false,false,http://colourtherapy.com/
,0,,,1,11-09-2019,12-25-2018,,nyse.me,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188366-nyse-me,,false,false,http://nyse.me/
,0,,,1,11-09-2019,01-01-0001,,crecky.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188385-crecky-com,,false,false,http://crecky.com/
,0,,,1,11-09-2019,01-01-0001,,seva.net,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188380-seva-net,,false,false,http://seva.net/
,0,,,1,11-09-2019,01-10-2000,,nextfriday.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188373-nextfriday-com,,false,false,http://nextfriday.com/
,0,,,1,11-09-2019,11-11-2016,,cold.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188359-cold-io,,false,false,http://cold.io/
,0,,,1,11-09-2019,01-01-0001,,xodro.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188389-xodro-com,,false,false,http://xodro.com/
,0,,,1,11-09-2019,01-01-0001,,hotdeals.net,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188377-hotdeals-net,,false,false,http://hotdeals.net/
,0,,,1,11-09-2019,07-20-2010,,traveller.co,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188358-traveller-co,,false,false,http://traveller.co/
,0,,,1,11-09-2019,01-05-2019,,users.me,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188365-users-me,,false,false,http://users.me/
,0,,,1,11-09-2019,01-01-0001,,xichy.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188372-xichy-com,,false,false,http://xichy.com/
,0,,,1,11-09-2019,10-17-2013,,apart.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188360-apart-io,,false,false,http://apart.io/
,0,,,1,11-09-2019,01-12-2019,,smiles.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188357-smiles-io,,false,false,http://smiles.io/
,0,,,1,11-09-2019,01-01-0001,,liposculpture.net,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188376-liposculpture-net,,false,false,http://liposculpture.net/
,0,,,1,11-09-2019,01-01-0001,,scorpions.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188364-scorpions-io,,false,false,http://scorpions.io/
,0,,,1,11-09-2019,01-01-0001,,robots.vip,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188388-robots-vip,,false,false,http://robots.vip/
,0,,,1,11-09-2019,01-01-0001,,zeros.co,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188369-zeros-co,,false,false,http://zeros.co/
,0,,,1,11-09-2019,06-18-2016,,xechy.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188371-xechy-com,,false,false,http://xechy.com/
,0,,,1,11-09-2019,01-01-0001,,zamdy.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188390-zamdy-com,,false,false,http://zamdy.com/
,0,,,1,11-09-2019,01-01-0001,,combbinding.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188375-combbinding-com,,false,false,http://combbinding.com/
,0,,,1,11-09-2019,12-17-2017,,knife.me,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188356-knife-me,,false,false,http://knife.me/
,0,,,1,11-09-2019,12-04-2017,,frases.co,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188363-frases-co,,false,false,http://frases.co/
,0,,,1,11-09-2019,12-03-2017,,zeross.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188370-zeross-com,,false,false,http://zeross.com/
,0,,,1,11-09-2019,01-01-0001,,lifetime.shop,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188387-lifetime-shop,,false,false,http://lifetime.shop/
,0,,,1,11-09-2019,01-01-0001,,roamly.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188382-roamly-com,,false,false,http://roamly.com/
,0,,,1,11-09-2019,11-05-2018,,reverse.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188368-reverse-io,,false,false,http://reverse.io/
,0,,,1,11-09-2019,01-30-2019,,cameroon.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188350-cameroon-io,,false,false,http://cameroon.io/
,0,,,1,11-09-2019,01-14-2019,,duplicate.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188355-duplicate-io,,false,false,http://duplicate.io/
,0,,,1,11-09-2019,12-24-2017,,tires.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188348-tires-io,,false,false,http://tires.io/
,0,,,1,11-09-2019,01-15-2019,,iraq.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188354-iraq-io,,false,false,http://iraq.io/
,0,,,1,11-10-2019,02-12-2019,,boiling.co,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188347-boiling-co,,false,false,http://boiling.co/
,0,,,1,11-09-2019,01-22-2019,,liberal.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188353-liberal-io,,false,false,http://liberal.io/
,0,,,1,11-11-2019,02-23-2019,,diplomacy.co,,,,classified,05-15-2019,open,,,domain,https://flippa.com/10188346-diplomacy-co,,false,false,http://diplomacy.co/
,0,,,1,11-09-2019,11-30-2016,,humour.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188352-humour-io,,false,false,http://humour.io/
,0,,,1,11-09-2019,01-28-2019,,acne.io,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188349-acne-io,,false,false,http://acne.io/
,0,,,1,11-09-2019,12-24-1999,,recut.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188351-recut-com,,false,false,http://recut.com/
,0,content,197,99,11-09-2019,04-30-2019,hobbies-and-games,MrTopGames.com,,,,classified,05-13-2019,open,This is an opportunity to own a great online business for a lifetime passive income for newbies and beginners or anyone without work and experience.,Fantastic Arcade Games Website - 1k Games - Ready Ads - BIN 1 year Free Host,starter_site,https://flippa.com/10188335-fantastic-arcade-games-website-1k-games-ready-ads-bin-1-year-free-host,,false,false,http://mrtopgames.com/
,0,,3999,1999,11-09-2019,04-01-2016,,preneurdigest.com,,,,classified,05-13-2019,open,,A name for entrepreneurs and business people.,domain,https://flippa.com/10188277-preneurdigest-com,,false,false,http://preneurdigest.com/
,0,,2488,1,11-09-2019,01-17-2019,,newdapps.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188250-newdapps-com,,false,false,http://newdapps.com/
,3,saas,795,50,07-03-2019,02-28-2018,business,sweetresponse.com,,,,auction,06-12-2019,completed,Join 22 billion email marketing industry by owning this SAAS platform full of amazing features. This unique business opportunity is a powerful way to earn passive income or start your own business.,Email Marketing Platform,established_website,https://flippa.com/10188186-email-marketing-platform,,false,false,http://SweetResponse.com/
,0,ecommerce,,3499,11-10-2019,01-31-2019,business,woodeals.in,92,,,classified,05-14-2019,open,"Ideal for e- commerce.
Includes the below
Domain
Site with SEO and inbuilt payment gateway
One mail 
FB, Instagram, Twitter, Youtube and Pinterest pages.
Logo Bundle with vector file.",As good as its gets,starter_site,https://flippa.com/10188175-as-good-as-its-gets,22,false,true,https://www.woodeals.in/
,0,,1888,350,11-10-2019,05-13-2019,,kushlawyers.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188133-kushlawyers-com,,false,false,http://kushlawyers.com/
,0,,1500,1000,11-09-2019,05-13-2019,,televox.net,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188123-televox-net,,false,false,http://televox.net/
,0,,2850,350,11-10-2019,03-31-2006,,lovestofuck.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188111-lovestofuck-com,,false,false,http://lovestofuck.com/
,0,,3500,350,11-10-2019,03-30-2008,,hqfire.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188107-hqfire-com,,false,false,http://hqfire.com/
,0,,2888,350,11-10-2019,05-11-2019,,puffclouds.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188106-puffclouds-com,,false,false,http://puffclouds.com/
,0,,2650,350,11-10-2019,03-30-2017,,puffconnect.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188104-puffconnect-com,,false,false,http://puffconnect.com/
,0,,2650,350,11-10-2019,03-30-2017,,hugedecision.com,,,,classified,05-14-2019,open,,,domain,https://flippa.com/10188102-hugedecision-com,,false,false,http://hugedecision.com/
,0,,60,20,11-12-2019,05-13-2019,,toysforgift.com,,,,classified,05-16-2019,open,,"The Domain That Contains Precious Keywords: ""Toys"" And ""Gift"" ",domain,https://flippa.com/10188069-toysforgift-com,,false,false,http://toysforgift.com/
,0,content,,9900,11-09-2019,01-31-2017,business,lipcalculator.com,0,488,600,classified,05-13-2019,open,"This business management tool for multi-level marketers in the cosmetic industry has an active subscriber base! 
",SaaS / Business,established_website,https://flippa.com/10188054-saas-business,0,false,false,https://lipcalculator.com/
,0,,,80000,11-09-2019,04-30-2018,design-and-style,Bohostyle,0,4622,5941,classified,05-13-2019,open,"Bohostyle is a modern-bohemian fashion brand with over 94000 followers, delivered 22400 EUR in 4 months, high profit margin and low workload, with unique concept and positioning.",e-Commerce / Design and Style,business,https://flippa.com/10188051-e-commerce-design-and-style,0,false,false,https://www.bohostyle.eu/
,0,,9995,1,11-09-2019,02-16-2002,,iskill.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10188032-iskill-com,,false,false,http://iskill.com/
,0,,,15000,11-09-2019,08-31-2015,general-knowledge,Montgomery County Gazette,9713,183,264,classified,05-13-2019,open,"A community newspaper serving all of Montgomery County, Texas.",Advertising / General Knowledge,business,https://flippa.com/10188027-advertising-general-knowledge,5788,false,true,http://mcgazette.com/
,0,,17500,5000,12-24-2028,03-31-2018,business,Royale Controllers ,0,699,743,classified,05-13-2019,open,"This online retailer of mobile game controllers has an email database exceeding 25k, a FB Pixel with over 500k hits and has generated over $140,000 in revenue since May 2018.",e-Commerce / Business,business,https://flippa.com/10188021-e-commerce-business,0,false,false,https://www.royalecontrollers.com
,0,,,2000,11-09-2019,05-12-2019,,dumbassonline.com,,,,classified,05-13-2019,open,,"The sky is not the limit, the sky is just a view.  ",domain,https://flippa.com/10187988-dumbassonline-com,,false,false,http://dumbassonline.com/
,0,,,500,11-08-2019,05-12-2019,,silkscreen.us,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187943-silkscreen-us,,false,false,http://silkscreen.us/
,0,,,500,11-08-2019,05-12-2019,,cancers.us,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187941-cancers-us,,false,false,http://cancers.us/
,0,,,500,11-08-2019,05-12-2019,,browsing.us,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187940-browsing-us,,false,false,http://browsing.us/
,0,,,500000,11-08-2019,11-02-2002,,hotrobots.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187939-hotrobots-com,,false,false,http://hotrobots.com/
,0,,,500000,11-08-2019,12-02-2013,,droneaccident.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187938-droneaccident-com,,false,false,http://droneaccident.com/
,0,,,1000000,11-08-2019,12-18-2011,,roborent.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187937-roborent-com,,false,false,http://roborent.com/
,0,,,500000,11-08-2019,01-25-2000,,roboparts.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187934-roboparts-com,,false,false,http://roboparts.com/
,0,,,1000000,11-08-2019,02-08-2000,,spaceshop.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187930-spaceshop-com,,false,false,http://spaceshop.com/
,0,,,50000000,11-08-2019,03-17-1999,,rentarobot.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187927-rentarobot-com,,false,false,http://rentarobot.com/
,0,,,500000,11-08-2019,03-09-2013,,droneinjury.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187926-droneinjury-com,,false,false,http://droneinjury.com/
,0,,,5000000,11-08-2019,02-28-2013,,deliveryrobots.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187925-deliveryrobots-com,,false,false,http://deliveryrobots.com/
,0,,,50000000,11-08-2019,09-16-1999,,robotinsurance.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187924-robotinsurance-com,,false,false,http://robotinsurance.com/
,0,,1000,750,11-08-2019,05-12-2019,,nominee.info,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187907-nominee-info,,false,false,http://nominee.info/
,0,,2950,2700,11-08-2019,05-12-2019,,traystip.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187899-traystip-com,,false,false,http://traystip.com/
,0,,,750,11-08-2019,03-08-2019,,UsaFamilyTravel.com,,,,classified,05-12-2019,open,,USA Family Travel - Perfect Niche Domain,domain,https://flippa.com/10187893-usafamilytravel-com,,false,false,http://usafamilytravel.com/
,0,,,10000,11-08-2019,05-12-2019,,icaptiva.com,,,,classified,05-12-2019,open,,Beautiful Island in SouthWest Floria right after Sanibel island..,domain,https://flippa.com/10187881-icaptiva-com,,false,false,http://icaptiva.com/
,0,,,5000,11-08-2019,02-03-2019,,forleast.com,,,,classified,05-12-2019,open,,Any Goods,domain,https://flippa.com/10187879-forleast-com,,false,false,http://forleast.com/
,0,,,200,11-08-2019,03-28-2018,,solarseoul.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187876-solarseoul-com,,false,false,http://solarseoul.com/
,0,,,200,11-08-2019,03-25-2018,,apexflies.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187871-apexflies-com,,false,false,http://apexflies.com/
,0,,,200,11-08-2019,03-27-2017,,bestsocials.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187869-bestsocials-com,,false,false,http://bestsocials.com/
,0,,,200,11-08-2019,03-25-2018,,affiliateshot.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187870-affiliateshot-com,,false,false,http://affiliateshot.com/
,0,,,500,11-08-2019,03-28-2018,,campinghuts.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187875-campinghuts-com,,false,false,http://campinghuts.com/
,0,,,200,11-08-2019,03-25-2017,,aktit.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187868-aktit-com,,false,false,http://aktit.com/
,0,,,200,11-08-2019,03-28-2018,,autonil.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187874-autonil-com,,false,false,http://autonil.com/
,0,,,450,11-08-2019,03-27-2015,,sumhot.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187867-sumhot-com,,false,false,http://sumhot.com/
,0,,,200,11-08-2019,03-27-2018,,leadersrally.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187873-leadersrally-com,,false,false,http://leadersrally.com/
,0,,,200,11-08-2019,03-27-2013,,homefilters.net,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187865-homefilters-net,,false,false,http://homefilters.net/
,0,,,200,11-08-2019,03-25-2018,,aggvs.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187872-aggvs-com,,false,false,http://aggvs.com/
,0,,,1500,11-08-2019,05-05-2019,,dioxid.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187877-dioxid-com,,false,false,http://dioxid.com/
,0,,15000,12000,08-24-2019,03-15-2018,,marijuanaroma.com,,,,classified,05-13-2019,open,,"Premium branding, creativity, focus on marijuana aroma therapy ecommerce",domain,https://flippa.com/10187861-marijuanaroma-com,,false,false,http://marijuanaroma.com/
,0,,,400,11-08-2019,03-30-2013,,cuisineland.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187857-cuisineland-com,,false,false,http://cuisineland.com/
,0,,,250,11-08-2019,03-29-2017,,healthfinesse.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187856-healthfinesse-com,,false,false,http://healthfinesse.com/
,0,,,150,11-08-2019,03-29-2018,,rbname.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187855-rbname-com,,false,false,http://rbname.com/
,0,,,150,11-08-2019,03-29-2018,,cvcircle.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187854-cvcircle-com,,false,false,http://cvcircle.com/
,0,content,10000,6000,07-19-2019,02-28-2018,home-and-garden,diytoolskit.com,5172,162,189,auction,07-04-2019,open,DIYTOOLSKIT is the Best place to find out almost all of your required tools. We have a good team who storm their brain to search out all the required tools you search for your DIY project.,DIY Tools Kit - All of Your Required DIY Project Tools,established_website,https://flippa.com/10187830-diy-tools-kit-all-of-your-required-diy-project-tools,3851,false,true,http://diytoolskit.com/
,0,,2500,2300,11-08-2019,03-01-2019,,watchring.app,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187814-watchring-app,,false,false,http://watchring.app/
,0,,2300,2000,11-08-2019,12-28-2018,,horsecoupon.app,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187818-horsecoupon-app,,false,false,http://horsecoupon.app/
,0,,2000,1500,11-08-2019,07-10-2018,,brighterandwhiter.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187813-brighterandwhiter-com,,false,false,http://brighterandwhiter.com/
,0,,1500,1000,11-08-2019,07-10-2018,,refreshwhite.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187812-refreshwhite-com,,false,false,http://refreshwhite.com/
,0,,2300,2000,11-08-2019,12-28-2018,,horsecoupon.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187817-horsecoupon-com,,false,false,http://horsecoupon.com/
,0,,2300,2000,11-08-2019,04-26-2019,,orderhotshot.app,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187811-orderhotshot-app,,false,false,http://orderhotshot.app/
,0,,2900,2700,11-08-2019,03-01-2019,,watchtimering.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187816-watchtimering-com,,false,false,http://watchtimering.com/
,0,,2300,2000,11-08-2019,04-26-2019,,orderhotshot.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187810-orderhotshot-com,,false,false,http://orderhotshot.com/
,0,,2700,2500,11-08-2019,03-01-2019,,timering.app,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187815-timering-app,,false,false,http://timering.app/
,0,,200000,100000,11-09-2019,01-01-0001,,didicrowd.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187794-didicrowd-com,,false,false,http://didicrowd.com/
,0,,2000,1000,11-09-2019,09-21-2018,,redreem.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187799-redreem-com,,false,false,http://redreem.com/
,0,,50000,20000,11-09-2019,02-07-2019,,lalapack.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187802-lalapack-com,,false,false,http://lalapack.com/
,0,,500,300,11-09-2019,01-01-0001,,fixlala.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187807-fixlala-com,,false,false,http://fixlala.com/
,0,,300000,200000,11-09-2019,05-11-2019,,didikart.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187793-didikart-com,,false,false,http://didikart.com/
,0,,2000,1000,11-09-2019,01-01-0001,,trackreem.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187801-trackreem-com,,false,false,http://trackreem.com/
,0,,500,200,11-09-2019,05-13-2018,,khuzra.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187798-khuzra-com,,false,false,http://khuzra.com/
,0,,300,100,11-09-2019,01-01-0001,,eatlala.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187806-eatlala-com,,false,false,http://eatlala.com/
,0,,200000,100000,11-09-2019,01-01-0001,,landshit.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187792-landshit-com,,false,false,http://landshit.com/
,0,,150,100,11-09-2019,05-12-2018,,recentgreen.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187797-recentgreen-com,,false,false,http://recentgreen.com/
,0,,2000,1000,11-09-2019,01-01-0001,,truckreem.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187800-truckreem-com,,false,false,http://truckreem.com/
,0,,300000,200000,11-09-2019,01-01-0001,,bellbin.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187791-bellbin-com,,false,false,http://bellbin.com/
,0,,3000,1000,11-09-2019,05-07-2018,,khoraka.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187796-khoraka-com,,false,false,http://khoraka.com/
,0,,300,100,11-09-2019,01-01-0001,,saifpackages.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187809-saifpackages-com,,false,false,http://saifpackages.com/
,0,,50000,20000,11-09-2019,01-01-0001,,lalaviral.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187804-lalaviral-com,,false,false,http://lalaviral.com/
,0,,200000,100000,11-09-2019,01-01-0001,,didielectric.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187795-didielectric-com,,false,false,http://didielectric.com/
,0,,50000,20000,11-09-2019,01-01-0001,,laladata.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187803-laladata-com,,false,false,http://laladata.com/
,0,,300,100,11-09-2019,11-19-2017,,lalaboot.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187808-lalaboot-com,,false,false,http://lalaboot.com/
,0,,200000,100000,11-09-2019,05-11-2019,,fintash.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187787-fintash-com,,false,false,http://fintash.com/
,0,,200000,100000,11-09-2019,01-20-2019,,finshit.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187786-finshit-com,,false,false,http://finshit.com/
,0,,1.1e+06,800000,11-09-2019,01-06-2019,,illpedia.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187785-illpedia-com,,false,false,http://illpedia.com/
,0,,1.1e+06,800000,11-09-2019,01-01-0001,,tripshit.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187789-tripshit-com,,false,false,http://tripshit.com/
,0,,1.1e+06,800000,11-09-2019,07-24-2017,,wallnerd.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187784-wallnerd-com,,false,false,http://wallnerd.com/
,0,,1.1e+06,800000,11-09-2019,01-01-0001,,diditruck.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187788-diditruck-com,,false,false,http://diditruck.com/
,0,,500000,300000,11-09-2019,01-01-0001,,kartshit.com,,,,classified,05-13-2019,open,,,domain,https://flippa.com/10187790-kartshit-com,,false,false,http://kartshit.com/
,0,,3000,2000,07-24-2019,05-20-2004,,greenmedicineshop.com,,,,auction,07-10-2019,open,,Use for marijuana or natural medicine shop.,domain,https://flippa.com/10187742-greenmedicineshop-com,,false,false,http://greenmedicineshop.com/
,0,,50,20,11-08-2019,05-05-2019,,silkfame.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187725-silkfame-com,,false,false,http://silkfame.com/
,0,,,300,11-08-2019,03-31-2014,,tvpro.us,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187703-tvpro-us,,false,false,http://tvpro.us/
,0,,,200,11-08-2019,03-30-2018,,script25.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187698-script25-com,,false,false,http://script25.com/
,0,,,1,11-08-2019,05-12-2019,,battingcagesnearme.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187666-battingcagesnearme-com,,false,false,http://battingcagesnearme.com/
,0,,,1,11-08-2019,05-11-2019,,Tauis.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187642-tauis-com,,false,false,http://tauis.com/
,0,,,1,11-08-2019,05-11-2019,,WillBeMine.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187641-willbemine-com,,false,false,http://willbemine.com/
,0,,,1,11-08-2019,05-11-2019,,LittleFlight.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187640-littleflight-com,,false,false,http://littleflight.com/
,0,,,1,11-08-2019,05-11-2019,,BestVanInsurance.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187638-bestvaninsurance-com,,false,false,http://bestvaninsurance.com/
,0,,1500,100,11-08-2019,06-11-2015,,webmotors.net,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187631-webmotors-net,,false,false,http://webmotors.net/
,0,,1500,100,11-08-2019,11-11-2018,,asylum.tv,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187630-asylum-tv,,false,false,http://asylum.tv/
,0,,1500,100,11-08-2019,10-23-2016,,thebitcoin.io,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187632-thebitcoin-io,,false,false,http://thebitcoin.io/
,0,,,200,11-08-2019,01-01-0001,,oil.black,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187597-oil-black,,false,false,http://oil.black/
,0,,,200,11-08-2019,05-03-2019,,oclor.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187596-oclor-com,,false,false,http://oclor.com/
,0,,,200,11-08-2019,03-21-2018,,news123.co,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187595-news123-co,,false,false,http://news123.co/
,0,,,200,11-08-2019,05-04-2019,,mcsofts.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187594-mcsofts-com,,false,false,http://mcsofts.com/
,0,,,200,11-08-2019,04-28-2019,,wealthjet.net,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187599-wealthjet-net,,false,false,http://wealthjet.net/
,0,,,200,11-08-2019,01-01-0001,,seoox.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187598-seoox-com,,false,false,http://seoox.com/
,0,,,500,11-08-2019,01-01-0001,,go.eu.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187592-go-eu-com,,false,false,http://go.eu.com/
,0,,,300,11-08-2019,05-01-2019,,bloggins.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187589-bloggins-com,,false,false,http://bloggins.com/
,0,,,200,11-08-2019,04-30-2019,,autoeggs.com,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187588-autoeggs-com,,false,false,http://autoeggs.com/
,0,,,400,11-08-2019,03-31-2018,,dietfoods.org,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187590-dietfoods-org,,false,false,http://dietfoods.org/
,0,,,200,11-08-2019,03-26-2016,,autoc.org,,,,classified,05-12-2019,open,,,domain,https://flippa.com/10187587-autoc-org,,false,false,http://autoc.org/
